municipio,cve_mun,estado,anio,feminicidios,municipio_texto,mun_id_nombre
Santa Catarina Tlaltempan,21146,Puebla,2024,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Catarina Tlaltempan,21146,Puebla,2025,0,Santa Catarina Tlaltempan,21146 – Santa Catarina Tlaltempan
Santa Inés Ahuatempan,21147,Puebla,2015,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2016,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2017,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2018,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2019,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2020,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2021,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2022,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2023,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2024,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Inés Ahuatempan,21147,Puebla,2025,0,Santa Inés Ahuatempan,21147 – Santa Inés Ahuatempan
Santa Isabel Cholula,21148,Puebla,2015,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2016,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2017,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2018,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2019,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2020,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2021,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2022,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2023,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2024,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santa Isabel Cholula,21148,Puebla,2025,0,Santa Isabel Cholula,21148 – Santa Isabel Cholula
Santiago Miahuatlán,21149,Puebla,2015,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2016,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2017,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2018,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2019,1,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2020,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2021,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2022,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2023,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2024,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Santiago Miahuatlán,21149,Puebla,2025,0,Santiago Miahuatlán,21149 – Santiago Miahuatlán
Huehuetlán El Grande,21150,Puebla,2015,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2016,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2017,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2018,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2019,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2020,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2021,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2022,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2023,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2024,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Huehuetlán El Grande,21150,Puebla,2025,0,Huehuetlán El Grande,21150 – Huehuetlán El Grande
Santo Tomás Hueyotlipan,21151,Puebla,2015,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2016,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2017,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2018,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2019,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2020,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2021,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2022,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2023,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2024,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Santo Tomás Hueyotlipan,21151,Puebla,2025,0,Santo Tomás Hueyotlipan,21151 – Santo Tomás Hueyotlipan
Soltepec,21152,Puebla,2015,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2016,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2017,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2018,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2019,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2020,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2021,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2022,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2023,0,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2024,1,Soltepec,21152 – Soltepec
Soltepec,21152,Puebla,2025,0,Soltepec,21152 – Soltepec
Tecali De Herrera,21153,Puebla,2015,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2016,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2017,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2018,1,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2019,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2020,1,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2021,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2022,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2023,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2024,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecali De Herrera,21153,Puebla,2025,0,Tecali De Herrera,21153 – Tecali De Herrera
Tecamachalco,21154,Puebla,2015,0,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2016,0,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2017,0,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2018,1,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2019,3,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2020,0,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2021,3,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2022,0,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2023,0,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2024,0,Tecamachalco,21154 – Tecamachalco
Tecamachalco,21154,Puebla,2025,0,Tecamachalco,21154 – Tecamachalco
Tecomatlán,21155,Puebla,2015,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2016,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2017,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2018,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2019,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2020,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2021,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2022,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2023,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2024,0,Tecomatlán,21155 – Tecomatlán
Tecomatlán,21155,Puebla,2025,0,Tecomatlán,21155 – Tecomatlán
Tehuacán,21156,Puebla,2015,0,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2016,0,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2017,4,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2018,4,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2019,1,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2020,1,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2021,0,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2022,0,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2023,0,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2024,2,Tehuacán,21156 – Tehuacán
Tehuacán,21156,Puebla,2025,1,Tehuacán,21156 – Tehuacán
Tehuitzingo,21157,Puebla,2015,0,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2016,0,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2017,0,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2018,1,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2019,1,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2020,0,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2021,0,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2022,0,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2023,0,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2024,0,Tehuitzingo,21157 – Tehuitzingo
Tehuitzingo,21157,Puebla,2025,0,Tehuitzingo,21157 – Tehuitzingo
Tenampulco,21158,Puebla,2015,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2016,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2017,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2018,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2019,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2020,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2021,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2022,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2023,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2024,0,Tenampulco,21158 – Tenampulco
Tenampulco,21158,Puebla,2025,0,Tenampulco,21158 – Tenampulco
Teopantlán,21159,Puebla,2015,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2016,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2017,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2018,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2019,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2020,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2021,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2022,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2023,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2024,0,Teopantlán,21159 – Teopantlán
Teopantlán,21159,Puebla,2025,0,Teopantlán,21159 – Teopantlán
Teotlalco,21160,Puebla,2015,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2016,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2017,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2018,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2019,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2020,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2021,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2022,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2023,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2024,0,Teotlalco,21160 – Teotlalco
Teotlalco,21160,Puebla,2025,0,Teotlalco,21160 – Teotlalco
Tepanco De López,21161,Puebla,2015,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2016,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2017,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2018,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2019,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2020,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2021,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2022,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2023,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2024,0,Tepanco De López,21161 – Tepanco De López
Tepanco De López,21161,Puebla,2025,0,Tepanco De López,21161 – Tepanco De López
Tepango De Rodríguez,21162,Puebla,2015,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2016,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2017,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2018,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2019,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2020,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2021,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2022,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2023,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2024,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepango De Rodríguez,21162,Puebla,2025,0,Tepango De Rodríguez,21162 – Tepango De Rodríguez
Tepatlaxco De Hidalgo,21163,Puebla,2015,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2016,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2017,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2018,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2019,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2020,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2021,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2022,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2023,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2024,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepatlaxco De Hidalgo,21163,Puebla,2025,0,Tepatlaxco De Hidalgo,21163 – Tepatlaxco De Hidalgo
Tepeaca,21164,Puebla,2015,0,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2016,1,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2017,1,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2018,2,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2019,1,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2020,0,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2021,1,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2022,0,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2023,0,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2024,0,Tepeaca,21164 – Tepeaca
Tepeaca,21164,Puebla,2025,0,Tepeaca,21164 – Tepeaca
Tepemaxalco,21165,Puebla,2015,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2016,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2017,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2018,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2019,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2020,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2021,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2022,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2023,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2024,0,Tepemaxalco,21165 – Tepemaxalco
Tepemaxalco,21165,Puebla,2025,0,Tepemaxalco,21165 – Tepemaxalco
Tepeojuma,21166,Puebla,2015,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2016,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2017,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2018,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2019,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2020,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2021,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2022,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2023,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2024,0,Tepeojuma,21166 – Tepeojuma
Tepeojuma,21166,Puebla,2025,0,Tepeojuma,21166 – Tepeojuma
Tepetzintla,21167,Puebla,2015,0,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2016,0,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2017,0,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2018,0,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2019,0,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2020,0,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2021,1,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2022,0,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2023,0,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2024,1,Tepetzintla,21167 – Tepetzintla
Tepetzintla,21167,Puebla,2025,0,Tepetzintla,21167 – Tepetzintla
Tepexco,21168,Puebla,2015,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2016,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2017,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2018,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2019,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2020,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2021,1,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2022,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2023,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2024,0,Tepexco,21168 – Tepexco
Tepexco,21168,Puebla,2025,0,Tepexco,21168 – Tepexco
Tepexi De Rodríguez,21169,Puebla,2015,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2016,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2017,1,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2018,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2019,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2020,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2021,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2022,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2023,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2024,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepexi De Rodríguez,21169,Puebla,2025,0,Tepexi De Rodríguez,21169 – Tepexi De Rodríguez
Tepeyahualco,21170,Puebla,2015,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2016,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2017,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2018,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2019,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2020,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2021,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2022,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2023,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2024,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco,21170,Puebla,2025,0,Tepeyahualco,21170 – Tepeyahualco
Tepeyahualco De Cuauhtémoc,21171,Puebla,2015,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2016,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2017,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2018,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2019,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2020,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2021,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2022,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2023,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2024,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tepeyahualco De Cuauhtémoc,21171,Puebla,2025,0,Tepeyahualco De Cuauhtémoc,21171 – Tepeyahualco De Cuauhtémoc
Tetela De Ocampo,21172,Puebla,2015,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2016,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2017,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2018,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2019,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2020,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2021,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2022,1,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2023,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2024,1,Tetela De Ocampo,21172 – Tetela De Ocampo
Tetela De Ocampo,21172,Puebla,2025,0,Tetela De Ocampo,21172 – Tetela De Ocampo
Teteles De Avila Castillo,21173,Puebla,2015,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2016,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2017,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2018,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2019,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2020,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
